"date","state","party","amt"
"2020-05-16","TX","D",4210
"2020-05-16","TX","R",17107
"2020-05-16","UT","D",436
"2020-05-16","UT","R",1480
"2020-05-16","VT","D",236
"2020-05-16","VT","R",716
"2020-05-16","VA","D",1952
"2020-05-16","VA","R",4404
"2020-05-16","DC","D",602
"2020-05-16","DC","R",700
"2020-05-16","WA","D",2493
"2020-05-16","WA","R",4064
"2020-05-16","WV","D",215
"2020-05-16","WV","R",1505
"2020-05-16","WI","D",1001
"2020-05-16","WI","R",17871
"2020-05-16","WY","D",100
"2020-05-16","WY","R",830
"2020-05-17","AL","D",735
"2020-05-17","AL","R",3665
"2020-05-17","AK","D",144
"2020-05-17","AK","R",852
"2020-05-17","AZ","D",1626
"2020-05-17","AZ","R",10474
"2020-05-17","AR","D",465
"2020-05-17","AR","R",2277
"2020-05-17","CA","D",12495
"2020-05-17","CA","R",14765
"2020-05-17","CO","D",1766
"2020-05-17","CO","R",2820
"2020-05-17","CT","D",1289
"2020-05-17","CT","R",1655
"2020-05-17","DE","D",373
"2020-05-17","DE","R",865
"2020-05-17","FL","D",5174
"2020-05-17","FL","R",37750
"2020-05-17","GA","D",2433
"2020-05-17","GA","R",13988
"2020-05-17","HI","D",280
"2020-05-17","HI","R",908
"2020-05-17","ID","D",305
"2020-05-17","ID","R",1421
"2020-05-17","IL","D",3429
"2020-05-17","IL","R",6448
"2020-05-17","IN","D",1223
"2020-05-17","IN","R",4271
"2020-05-17","IA","D",665
"2020-05-17","IA","R",7551
"2020-05-17","KS","D",603
"2020-05-17","KS","R",1961
"2020-05-17","KY","D",897
"2020-05-17","KY","R",3109
"2020-05-17","LA","D",731
"2020-05-17","LA","R",3041
"2020-05-17","ME","D",453
"2020-05-17","ME","R",1050
"2020-05-17","MD","D",2126
"2020-05-17","MD","R",2397
"2020-05-17","MA","D",2860
"2020-05-17","MA","R",2732
"2020-05-17","MI","D",2610
"2020-05-17","MI","R",28911
"2020-05-17","MN","D",1479
"2020-05-17","MN","R",2920
"2020-05-17","MS","D",373
"2020-05-17","MS","R",2177
"2020-05-17","MO","D",1298
"2020-05-17","MO","R",3895
"2020-05-17","MT","D",247
"2020-05-17","MT","R",1050
"2020-05-17","NE","D",350
"2020-05-17","NE","R",1404
"2020-05-17","NV","D",677
"2020-05-17","NV","R",1937
"2020-05-17","NH","D",421
"2020-05-17","NH","R",1047
"2020-05-17","NJ","D",2539
"2020-05-17","NJ","R",3913
"2020-05-17","NM","D",559
"2020-05-17","NM","R",1340
"2020-05-17","NY","D",7321
"2020-05-17","NY","R",7771
"2020-05-17","NC","D",2506
"2020-05-17","NC","R",14688
"2020-05-17","ND","D",100
"2020-05-17","ND","R",814
"2020-05-17","OH","D",2526
"2020-05-17","OH","R",22809
"2020-05-17","OK","D",564
"2020-05-17","OK","R",2840
"2020-05-17","OR","D",1673
"2020-05-17","OR","R",2367
"2020-05-17","PA","D",3429
"2020-05-17","PA","R",15259
"2020-05-17","RI","D",335
"2020-05-17","RI","R",819
"2020-05-17","SC","D",1007
"2020-05-17","SC","R",3514
"2020-05-17","SD","D",121
"2020-05-17","SD","R",867
"2020-05-17","TN","D",1233
"2020-05-17","TN","R",4656
"2020-05-17","TX","D",5205
"2020-05-17","TX","R",16473
"2020-05-17","UT","D",534
"2020-05-17","UT","R",1538
"2020-05-17","VT","D",287
"2020-05-17","VT","R",722
"2020-05-17","VA","D",2466
"2020-05-17","VA","R",4420
"2020-05-17","DC","D",739
"2020-05-17","DC","R",700
"2020-05-17","WA","D",2990
"2020-05-17","WA","R",4092
"2020-05-17","WV","D",264
"2020-05-17","WV","R",1481
"2020-05-17","WI","D",1274
"2020-05-17","WI","R",18354
"2020-05-17","WY","D",100
"2020-05-17","WY","R",834
"2020-05-18","AL","D",584
"2020-05-18","AL","R",4607
"2020-05-18","AK","D",135
"2020-05-18","AK","R",914
"2020-05-18","AZ","D",1384
"2020-05-18","AZ","R",9144
"2020-05-18","AR","D",366
"2020-05-18","AR","R",2820
"2020-05-18","CA","D",11102
"2020-05-18","CA","R",16978
"2020-05-18","CO","D",1594
"2020-05-18","CO","R",3228
"2020-05-18","CT","D",1121
"2020-05-18","CT","R",1875
"2020-05-18","DE","D",316
"2020-05-18","DE","R",927
"2020-05-18","FL","D",4288
"2020-05-18","FL","R",31975
"2020-05-18","GA","D",2051
"2020-05-18","GA","R",12678
"2020-05-18","HI","D",254
"2020-05-18","HI","R",983
"2020-05-18","ID","D",280
"2020-05-18","ID","R",1697
"2020-05-18","IL","D",2947
"2020-05-18","IL","R",7616
"2020-05-18","IN","D",1033
"2020-05-18","IN","R",5402
"2020-05-18","IA","D",545
"2020-05-18","IA","R",6329
"2020-05-18","KS","D",521
"2020-05-18","KS","R",2319
"2020-05-18","KY","D",736
"2020-05-18","KY","R",3821
"2020-05-18","LA","D",591
"2020-05-18","LA","R",3677
"2020-05-18","ME","D",409
"2020-05-18","ME","R",1182
"2020-05-18","MD","D",1791
"2020-05-18","MD","R",2678
"2020-05-18","MA","D",2576
"2020-05-18","MA","R",3080
"2020-05-18","MI","D",2304
"2020-05-18","MI","R",24060
"2020-05-18","MN","D",1293
"2020-05-18","MN","R",3337
"2020-05-18","MS","D",278
"2020-05-18","MS","R",2718
"2020-05-18","MO","D",1088
"2020-05-18","MO","R",4828
"2020-05-18","MT","D",215
"2020-05-18","MT","R",1231
"2020-05-18","NE","D",298
"2020-05-18","NE","R",1632
"2020-05-18","NV","D",576
"2020-05-18","NV","R",2222
"2020-05-18","NH","D",385
"2020-05-18","NH","R",1155
"2020-05-18","NJ","D",2167
"2020-05-18","NJ","R",4366
"2020-05-18","NM","D",500
"2020-05-18","NM","R",1570
"2020-05-18","NY","D",6553
"2020-05-18","NY","R",8765
"2020-05-18","NC","D",2152
"2020-05-18","NC","R",13060
"2020-05-18","ND","D",100
"2020-05-18","ND","R",926
"2020-05-18","OH","D",2210
"2020-05-18","OH","R",20021
"2020-05-18","OK","D",466
"2020-05-18","OK","R",3472
"2020-05-18","OR","D",1506
"2020-05-18","OR","R",2808
"2020-05-18","PA","D",2962
"2020-05-18","PA","R",13847
"2020-05-18","RI","D",310
"2020-05-18","RI","R",889
"2020-05-18","SC","D",840
"2020-05-18","SC","R",4264
"2020-05-18","SD","D",100
"2020-05-18","SD","R",939
"2020-05-18","TN","D",1053
"2020-05-18","TN","R",5863
"2020-05-18","TX","D",4270
"2020-05-18","TX","R",19685
"2020-05-18","UT","D",497
"2020-05-18","UT","R",1828
"2020-05-18","VT","D",264
"2020-05-18","VT","R",794
"2020-05-18","VA","D",2132
"2020-05-18","VA","R",5214
"2020-05-18","DC","D",666
"2020-05-18","DC","R",700
"2020-05-18","WA","D",2634
"2020-05-18","WA","R",4688
"2020-05-18","WV","D",226
"2020-05-18","WV","R",1855
"2020-05-18","WI","D",1124
"2020-05-18","WI","R",15000
"2020-05-18","WY","D",100
"2020-05-18","WY","R",944
"2020-05-19","AL","D",652
"2020-05-19","AL","R",3280
"2020-05-19","AK","D",163
"2020-05-19","AK","R",835
"2020-05-19","AZ","D",1661
"2020-05-19","AZ","R",3470
"2020-05-19","AR","D",425
"2020-05-19","AR","R",2166
"2020-05-19","CA","D",11454
"2020-05-19","CA","R",12555
"2020-05-19","CO","D",1874
"2020-05-19","CO","R",2247
"2020-05-19","CT","D",1275
"2020-05-19","CT","R",1457
"2020-05-19","DE","D",395
"2020-05-19","DE","R",823
"2020-05-19","FL","D",4817
"2020-05-19","FL","R",10228
"2020-05-19","GA","D",2196
"2020-05-19","GA","R",4720
"2020-05-19","HI","D",272
"2020-05-19","HI","R",917
"2020-05-19","ID","D",342
"2020-05-19","ID","R",1289
"2020-05-19","IL","D",3429
"2020-05-19","IL","R",5465
"2020-05-19","IN","D",1283
"2020-05-19","IN","R",3862
"2020-05-19","IA","D",630
"2020-05-19","IA","R",1610
"2020-05-19","KS","D",620
"2020-05-19","KS","R",1729
"2020-05-19","KY","D",860
"2020-05-19","KY","R",2855
"2020-05-19","LA","D",658
"2020-05-19","LA","R",2628
"2020-05-19","ME","D",482
"2020-05-19","ME","R",1009
"2020-05-19","MD","D",2001
"2020-05-19","MD","R",1878
"2020-05-19","MA","D",2908
"2020-05-19","MA","R",2196
"2020-05-19","MI","D",2666
"2020-05-19","MI","R",5577
"2020-05-19","MN","D",1522
"2020-05-19","MN","R",2328
"2020-05-19","MS","D",310
"2020-05-19","MS","R",2098
"2020-05-19","MO","D",1276
"2020-05-19","MO","R",3398
"2020-05-19","MT","D",267
"2020-05-19","MT","R",1036
"2020-05-19","NE","D",367
"2020-05-19","NE","R",1216
"2020-05-19","NV","D",705
"2020-05-19","NV","R",1703
"2020-05-19","NH","D",454
"2020-05-19","NH","R",957
"2020-05-19","NJ","D",2505
"2020-05-19","NJ","R",3130
"2020-05-19","NM","D",576
"2020-05-19","NM","R",1219
"2020-05-19","NY","D",7146
"2020-05-19","NY","R",6015
"2020-05-19","NC","D",2494
"2020-05-19","NC","R",4572
"2020-05-19","ND","D",100
"2020-05-19","ND","R",821
"2020-05-19","OH","D",2654
"2020-05-19","OH","R",6181
"2020-05-19","OK","D",535
"2020-05-19","OK","R",2485
"2020-05-19","OR","D",1727
"2020-05-19","OR","R",2113
"2020-05-19","PA","D",3520
"2020-05-19","PA","R",5465
"2020-05-19","RI","D",366
"2020-05-19","RI","R",808
"2020-05-19","SC","D",946
"2020-05-19","SC","R",2950
"2020-05-19","SD","D",121
"2020-05-19","SD","R",842
"2020-05-19","TN","D",1223
"2020-05-19","TN","R",4273
"2020-05-19","TX","D",4999
"2020-05-19","TX","R",13565
"2020-05-19","UT","D",588
"2020-05-19","UT","R",1401
"2020-05-19","VT","D",297
"2020-05-19","VT","R",747
"2020-05-19","VA","D",2423
"2020-05-19","VA","R",3590
"2020-05-19","DC","D",705
"2020-05-19","DC","R",700
"2020-05-19","WA","D",3015
"2020-05-19","WA","R",3514
"2020-05-19","WV","D",261
"2020-05-19","WV","R",1447
"2020-05-19","WI","D",1372
"2020-05-19","WI","R",2425
"2020-05-19","WY","D",100
"2020-05-19","WY","R",842
"2020-05-20","AL","D",784
"2020-05-20","AL","R",2990
"2020-05-20","AK","D",212
"2020-05-20","AK","R",795
"2020-05-20","AZ","D",2068
"2020-05-20","AZ","R",2939
"2020-05-20","AR","D",509
"2020-05-20","AR","R",1920
"2020-05-20","CA","D",13915
"2020-05-20","CA","R",10957
"2020-05-20","CO","D",2316
"2020-05-20","CO","R",1927
"2020-05-20","CT","D",1596
"2020-05-20","CT","R",1345
"2020-05-20","DE","D",521
"2020-05-20","DE","R",777
"2020-05-20","FL","D",6066
"2020-05-20","FL","R",9242
"2020-05-20","GA","D",2792
"2020-05-20","GA","R",4319
"2020-05-20","HI","D",376
"2020-05-20","HI","R",856
"2020-05-20","ID","D",459
"2020-05-20","ID","R",1181
"2020-05-20","IL","D",4201
"2020-05-20","IL","R",4965
"2020-05-20","IN","D",1622
"2020-05-20","IN","R",3392
"2020-05-20","IA","D",825
"2020-05-20","IA","R",1466
"2020-05-20","KS","D",776
"2020-05-20","KS","R",1535
"2020-05-20","KY","D",1132
"2020-05-20","KY","R",2593
"2020-05-20","LA","D",782
"2020-05-20","LA","R",2378
"2020-05-20","ME","D",595
"2020-05-20","ME","R",940
"2020-05-20","MD","D",2645
"2020-05-20","MD","R",1736
"2020-05-20","MA","D",3359
"2020-05-20","MA","R",2024
"2020-05-20","MI","D",3137
"2020-05-20","MI","R",4469
"2020-05-20","MN","D",1797
"2020-05-20","MN","R",2035
"2020-05-20","MS","D",361
"2020-05-20","MS","R",1930
"2020-05-20","MO","D",1595
"2020-05-20","MO","R",2992
"2020-05-20","MT","D",336
"2020-05-20","MT","R",941
"2020-05-20","NE","D",488
"2020-05-20","NE","R",1140
"2020-05-20","NV","D",842
"2020-05-20","NV","R",1504
"2020-05-20","NH","D",535
"2020-05-20","NH","R",903
"2020-05-20","NJ","D",3160
"2020-05-20","NJ","R",2886
"2020-05-20","NM","D",669
"2020-05-20","NM","R",1106
"2020-05-20","NY","D",8584
"2020-05-20","NY","R",5475
"2020-05-20","NC","D",3217
"2020-05-20","NC","R",4268
"2020-05-20","ND","D",123
"2020-05-20","ND","R",775
"2020-05-20","OH","D",3222
"2020-05-20","OH","R",5427
"2020-05-20","OK","D",654
"2020-05-20","OK","R",2150
"2020-05-20","OR","D",2286
"2020-05-20","OR","R",1885
"2020-05-20","PA","D",4428
"2020-05-20","PA","R",4850
"2020-05-20","RI","D",444
"2020-05-20","RI","R",754
"2020-05-20","SC","D",1217
"2020-05-20","SC","R",2758
"2020-05-20","SD","D",159
"2020-05-20","SD","R",779
"2020-05-20","TN","D",1537
"2020-05-20","TN","R",3813
"2020-05-20","TX","D",6108
"2020-05-20","TX","R",12115
"2020-05-20","UT","D",701
"2020-05-20","UT","R",1235
"2020-05-20","VT","D",346
"2020-05-20","VT","R",708
"2020-05-20","VA","D",3132
"2020-05-20","VA","R",3340
"2020-05-20","DC","D",828
"2020-05-20","DC","R",700
"2020-05-20","WA","D",3743
"2020-05-20","WA","R",3112
"2020-05-20","WV","D",356
"2020-05-20","WV","R",1368
"2020-05-20","WI","D",1632
"2020-05-20","WI","R",2034
"2020-05-20","WY","D",130
"2020-05-20","WY","R",782
"2020-05-21","AL","D",857
"2020-05-21","AL","R",2703
"2020-05-21","AK","D",248
"2020-05-21","AK","R",786
"2020-05-21","AZ","D",2523
"2020-05-21","AZ","R",2784
"2020-05-21","AR","D",589
"2020-05-21","AR","R",1766
"2020-05-21","CA","D",16810
"2020-05-21","CA","R",9763
"2020-05-21","CO","D",2693
"2020-05-21","CO","R",1838
"2020-05-21","CT","D",1867
"2020-05-21","CT","R",1248
"2020-05-21","DE","D",600
"2020-05-21","DE","R",778
"2020-05-21","FL","D",6917
"2020-05-21","FL","R",8302
"2020-05-21","GA","D",2967
"2020-05-21","GA","R",3825
"2020-05-21","HI","D",436
"2020-05-21","HI","R",808
"2020-05-21","ID","D",530
"2020-05-21","ID","R",1141
"2020-05-21","IL","D",4724
"2020-05-21","IL","R",4591
"2020-05-21","IN","D",1903
"2020-05-21","IN","R",3192
"2020-05-21","IA","D",953
"2020-05-21","IA","R",1406
"2020-05-21","KS","D",923
"2020-05-21","KS","R",1481
"2020-05-21","KY","D",1311
"2020-05-21","KY","R",2383
"2020-05-21","LA","D",851
"2020-05-21","LA","R",2131
"2020-05-21","ME","D",704
"2020-05-21","ME","R",910
"2020-05-21","MD","D",3075
"2020-05-21","MD","R",1661
"2020-05-21","MA","D",3841
"2020-05-21","MA","R",1809
"2020-05-21","MI","D",3628
"2020-05-21","MI","R",4141
"2020-05-21","MN","D",2154
"2020-05-21","MN","R",2007
"2020-05-21","MS","D",389
"2020-05-21","MS","R",1732
"2020-05-21","MO","D",1804
"2020-05-21","MO","R",2729
"2020-05-21","MT","D",397
"2020-05-21","MT","R",914
"2020-05-21","NE","D",542
"2020-05-21","NE","R",1133
"2020-05-21","NV","D",948
"2020-05-21","NV","R",1441
"2020-05-21","NH","D",632
"2020-05-21","NH","R",899
"2020-05-21","NJ","D",3609
"2020-05-21","NJ","R",2632
"2020-05-21","NM","D",802
"2020-05-21","NM","R",1095
"2020-05-21","NY","D",9782
"2020-05-21","NY","R",4783
"2020-05-21","NC","D",3618
"2020-05-21","NC","R",4002
"2020-05-21","ND","D",147
"2020-05-21","ND","R",774
"2020-05-21","OH","D",3832
"2020-05-21","OH","R",5066
"2020-05-21","OK","D",786
"2020-05-21","OK","R",2027
"2020-05-21","OR","D",2667
"2020-05-21","OR","R",1795
"2020-05-21","PA","D",5180
"2020-05-21","PA","R",4705
"2020-05-21","RI","D",534
"2020-05-21","RI","R",749
"2020-05-21","SC","D",1325
"2020-05-21","SC","R",2503
"2020-05-21","SD","D",187
"2020-05-21","SD","R",778
"2020-05-21","TN","D",1701
"2020-05-21","TN","R",3478
"2020-05-21","TX","D",6610
"2020-05-21","TX","R",10575
"2020-05-21","UT","D",775
"2020-05-21","UT","R",1182
"2020-05-21","VT","D",392
"2020-05-21","VT","R",700
"2020-05-21","VA","D",3519
"2020-05-21","VA","R",3271
"2020-05-21","DC","D",870
"2020-05-21","DC","R",700
"2020-05-21","WA","D",4231
"2020-05-21","WA","R",2882
"2020-05-21","WV","D",442
"2020-05-21","WV","R",1344
"2020-05-21","WI","D",1912
"2020-05-21","WI","R",1937
"2020-05-21","WY","D",151
"2020-05-21","WY","R",776
"2020-05-22","AL","D",807
"2020-05-22","AL","R",3058
"2020-05-22","AK","D",227
"2020-05-22","AK","R",816
"2020-05-22","AZ","D",2361
"2020-05-22","AZ","R",4267
"2020-05-22","AR","D",569
"2020-05-22","AR","R",2018
"2020-05-22","CA","D",15520
"2020-05-22","CA","R",10856
"2020-05-22","CO","D",2487
"2020-05-22","CO","R",2212
"2020-05-22","CT","D",1767
"2020-05-22","CT","R",1381
"2020-05-22","DE","D",584
"2020-05-22","DE","R",829
"2020-05-22","FL","D",6509
"2020-05-22","FL","R",13122
"2020-05-22","GA","D",2781
"2020-05-22","GA","R",6460
"2020-05-22","HI","D",409
"2020-05-22","HI","R",836
"2020-05-22","ID","D",488
"2020-05-22","ID","R",1243
"2020-05-22","IL","D",4301
"2020-05-22","IL","R",5227
"2020-05-22","IN","D",1789
"2020-05-22","IN","R",3602
"2020-05-22","IA","D",866
"2020-05-22","IA","R",1622
"2020-05-22","KS","D",870
"2020-05-22","KS","R",1685
"2020-05-22","KY","D",1196
"2020-05-22","KY","R",2705
"2020-05-22","LA","D",785
"2020-05-22","LA","R",2411
"2020-05-22","ME","D",655
"2020-05-22","ME","R",922
"2020-05-22","MD","D",2914
"2020-05-22","MD","R",2021
"2020-05-22","MA","D",3507
"2020-05-22","MA","R",2143
"2020-05-22","MI","D",3455
"2020-05-22","MI","R",5936
"2020-05-22","MN","D",2020
"2020-05-22","MN","R",2371
"2020-05-22","MS","D",360
"2020-05-22","MS","R",1922
"2020-05-22","MO","D",1678
"2020-05-22","MO","R",3130
"2020-05-22","MT","D",382
"2020-05-22","MT","R",948
"2020-05-22","NE","D",524
"2020-05-22","NE","R",1264
"2020-05-22","NV","D",909
"2020-05-22","NV","R",1610
"2020-05-22","NH","D",576
"2020-05-22","NH","R",924
"2020-05-22","NJ","D",3416
"2020-05-22","NJ","R",3121
"2020-05-22","NM","D",754
"2020-05-22","NM","R",1170
"2020-05-22","NY","D",9096
"2020-05-22","NY","R",5721
"2020-05-22","NC","D",3358
"2020-05-22","NC","R",5416
"2020-05-22","ND","D",135
"2020-05-22","ND","R",806
"2020-05-22","OH","D",3596
"2020-05-22","OH","R",5827
"2020-05-22","OK","D",729
"2020-05-22","OK","R",2374
"2020-05-22","OR","D",2461
"2020-05-22","OR","R",1984
"2020-05-22","PA","D",5036
"2020-05-22","PA","R",6048
"2020-05-22","RI","D",497
"2020-05-22","RI","R",777
"2020-05-22","SC","D",1201
"2020-05-22","SC","R",2817
"2020-05-22","SD","D",170
"2020-05-22","SD","R",806
"2020-05-22","TN","D",1573
"2020-05-22","TN","R",4014
"2020-05-22","TX","D",6051
"2020-05-22","TX","R",12360
"2020-05-22","UT","D",731
"2020-05-22","UT","R",1343
"2020-05-22","VT","D",365
"2020-05-22","VT","R",704
"2020-05-22","VA","D",3264
"2020-05-22","VA","R",3742
"2020-05-22","DC","D",812
"2020-05-22","DC","R",700
"2020-05-22","WA","D",3865
"2020-05-22","WA","R",3224
"2020-05-22","WV","D",407
"2020-05-22","WV","R",1459
"2020-05-22","WI","D",1808
"2020-05-22","WI","R",2744
"2020-05-22","WY","D",142
"2020-05-22","WY","R",799
"2020-05-23","AL","D",617
"2020-05-23","AL","R",3559
"2020-05-23","AK","D",174
"2020-05-23","AK","R",835
"2020-05-23","AZ","D",1744
"2020-05-23","AZ","R",7725
"2020-05-23","AR","D",427
"2020-05-23","AR","R",2382
"2020-05-23","CA","D",11527
"2020-05-23","CA","R",12189
"2020-05-23","CO","D",1861
"2020-05-23","CO","R",2493
"2020-05-23","CT","D",1389
"2020-05-23","CT","R",1571
"2020-05-23","DE","D",459
"2020-05-23","DE","R",867
"2020-05-23","FL","D",4948
"2020-05-23","FL","R",29257
"2020-05-23","GA","D",2084
"2020-05-23","GA","R",14625
"2020-05-23","HI","D",309
"2020-05-23","HI","R",874
"2020-05-23","ID","D",363
"2020-05-23","ID","R",1386
"2020-05-23","IL","D",3151
"2020-05-23","IL","R",6158
"2020-05-23","IN","D",1328
"2020-05-23","IN","R",4208
"2020-05-23","IA","D",638
"2020-05-23","IA","R",1937
"2020-05-23","KS","D",639
"2020-05-23","KS","R",1975
"2020-05-23","KY","D",881
"2020-05-23","KY","R",3267
"2020-05-23","LA","D",578
"2020-05-23","LA","R",2854
"2020-05-23","ME","D",490
"2020-05-23","ME","R",1045
"2020-05-23","MD","D",2275
"2020-05-23","MD","R",2369
"2020-05-23","MA","D",2679
"2020-05-23","MA","R",2518
"2020-05-23","MI","D",2559
"2020-05-23","MI","R",15397
"2020-05-23","MN","D",1557
"2020-05-23","MN","R",2865
"2020-05-23","MS","D",256
"2020-05-23","MS","R",2251
"2020-05-23","MO","D",1255
"2020-05-23","MO","R",3694
"2020-05-23","MT","D",293
"2020-05-23","MT","R",1017
"2020-05-23","NE","D",386
"2020-05-23","NE","R",1470
"2020-05-23","NV","D",669
"2020-05-23","NV","R",1779
"2020-05-23","NH","D",434
"2020-05-23","NH","R",1021
"2020-05-23","NJ","D",2656
"2020-05-23","NJ","R",3688
"2020-05-23","NM","D",591
"2020-05-23","NM","R",1280
"2020-05-23","NY","D",7080
"2020-05-23","NY","R",6777
"2020-05-23","NC","D",2432
"2020-05-23","NC","R",13688
"2020-05-23","ND","D",100
"2020-05-23","ND","R",847
"2020-05-23","OH","D",2615
"2020-05-23","OH","R",6934
"2020-05-23","OK","D",527
"2020-05-23","OK","R",2803
"2020-05-23","OR","D",1849
"2020-05-23","OR","R",2184
"2020-05-23","PA","D",3939
"2020-05-23","PA","R",16116
"2020-05-23","RI","D",378
"2020-05-23","RI","R",799
"2020-05-23","SC","D",870
"2020-05-23","SC","R",3249
"2020-05-23","SD","D",120
"2020-05-23","SD","R",864
"2020-05-23","TN","D",1145
"2020-05-23","TN","R",4677
"2020-05-23","TX","D",4361
"2020-05-23","TX","R",14191
"2020-05-23","UT","D",538
"2020-05-23","UT","R",1516
"2020-05-23","VT","D",278
"2020-05-23","VT","R",714
"2020-05-23","VA","D",2456
"2020-05-23","VA","R",4239
"2020-05-23","DC","D",647
"2020-05-23","DC","R",700
"2020-05-23","WA","D",2920
"2020-05-23","WA","R",3653
"2020-05-23","WV","D",282
"2020-05-23","WV","R",1663
"2020-05-23","WI","D",1358
"2020-05-23","WI","R",7944
"2020-05-23","WY","D",110
"2020-05-23","WY","R",814
"2020-05-24","AL","D",437
"2020-05-24","AL","R",3981
"2020-05-24","AK","D",113
"2020-05-24","AK","R",889
"2020-05-24","AZ","D",1130
"2020-05-24","AZ","R",8479
"2020-05-24","AR","D",278
"2020-05-24","AR","R",2559
"2020-05-24","CA","D",7097
"2020-05-24","CA","R",13720
"2020-05-24","CO","D",1169
"2020-05-24","CO","R",2719
"2020-05-24","CT","D",915
"2020-05-24","CT","R",1770
"2020-05-24","DE","D",295
"2020-05-24","DE","R",930
"2020-05-24","FL","D",3468
"2020-05-24","FL","R",30203
"2020-05-24","GA","D",1481
"2020-05-24","GA","R",14726
"2020-05-24","HI","D",221
"2020-05-24","HI","R",917
"2020-05-24","ID","D",233
"2020-05-24","ID","R",1543
"2020-05-24","IL","D",2040
"2020-05-24","IL","R",6578
"2020-05-24","IN","D",859
"2020-05-24","IN","R",4528
"2020-05-24","IA","D",414
"2020-05-24","IA","R",2139
"2020-05-24","KS","D",397
"2020-05-24","KS","R",2169
"2020-05-24","KY","D",586
"2020-05-24","KY","R",3562
"2020-05-24","LA","D",441
"2020-05-24","LA","R",3332
"2020-05-24","ME","D",300
"2020-05-24","ME","R",1105
"2020-05-24","MD","D",1494
"2020-05-24","MD","R",2470
"2020-05-24","MA","D",1687
"2020-05-24","MA","R",2673
"2020-05-24","MI","D",1673
"2020-05-24","MI","R",16497
"2020-05-24","MN","D",1060
"2020-05-24","MN","R",3195
"2020-05-24","MS","D",203
"2020-05-24","MS","R",2476
"2020-05-24","MO","D",837
"2020-05-24","MO","R",3973
"2020-05-24","MT","D",190
"2020-05-24","MT","R",1100
"2020-05-24","NE","D",236
"2020-05-24","NE","R",1593
"2020-05-24","NV","D",438
"2020-05-24","NV","R",1988
"2020-05-24","NH","D",276
"2020-05-24","NH","R",1069
"2020-05-24","NJ","D",1786
"2020-05-24","NJ","R",4247
"2020-05-24","NM","D",384
"2020-05-24","NM","R",1387
